CDS	sample	group	group_uncertain	strain	strain_name_plus_group	BIN	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference	tAI	ptAI	ntAI
2585140452	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	pmoA1_1	pmo/amo	pmoA	654	0.581039755	20.91307355	0.775229358	52.68618861	0.659394556	49.55038045	0.533009614	99.05464607	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."	0.770648946	81.09292137	0.886799634
2585139751	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	pxmB	pxm	pxmB	1233	0.597729116	31.4964261	0.778588808	54.41549458	0.669985515	54.55383906	0.424654393	44.91584044	K10945	methane/ammonia monooxygenase subunit B		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."	0.766383618	77.31150565	0.881891445
2585140289	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	pmoB1_2	pmo/amo	pmoB	1245	0.587148594	24.57920221	0.739759036	34.83975098	0.662811007	51.04911229	0.46797355	80.83928983	K10945	methane/ammonia monooxygenase subunit B		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."	0.749929976	61.51717777	0.862957943
2585140453	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	pmoB1_1	pmo/amo	pmoB	1245	0.587148594	24.57920221	0.739759036	34.83975098	0.662811007	51.04911229	0.46797355	80.83928983	K10945	methane/ammonia monooxygenase subunit B		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."	0.749929976	61.51717777	0.862957943
2585139491	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	mxaF	mxa	mxaF	1806	0.617386489	49.50426562	0.855481728	91.69933134	0.794357231	95.82660825	0.513349739	97.62508647	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."	0.777469837	86.69587272	0.894648557
2585139534	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	xoxF	xox	xoxF	1863	0.622114868	54.16186304	0.847020934	88.90938437	0.789962906	95.11182845	0.537200335	99.2852202	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."	0.778112105	87.43370994	0.895387627
2585139488	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	mxaI	mxa	mxaI	276	0.572463768	16.87802629	0.815217391	75.02882177	0.779402958	93.35946507	0.524183693	98.66267005	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."	0.790193693	95.2040581	0.909290128
2585140455	Isolated	Ib	Ib	Methyloterricola_oryzae_73a	Ib_Methyloterricola_oryzae_73a	Methyloterricola_oryzae_73a	hao	hao	hao	1617	0.56462585	13.25801245	0.701298701	21.95065714	0.622870326	33.94051187	0.417037344	38.18307586	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6		0.722381213	38.16001845	0.831257084
2525293908	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pmoC1_3	pmo/amo	pmoC	804	0.567164179	32.10161663	0.746268657	73.38337182	0.753179556	74.30715935	0.572325079	98.44110855	K10946	methane/ammonia monooxygenase subunit C		"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.431304066	96.42032333	0.873626182
2525294268	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pmoC1_1	pmo/amo	pmoC	807	0.576208178	39.08775982	0.773234201	87.3556582	0.755850597	75.98152425	0.555184624	97.22863741	K10946	methane/ammonia monooxygenase subunit C		"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.438206107	98.23903002	0.887606584
2525296256	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pmoC1_2	pmo/amo	pmoC	807	0.576208178	39.08775982	0.773234201	87.3556582	0.757791408	77.13625866	0.556051163	97.40184758	K10946	methane/ammonia monooxygenase subunit C		"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.438644752	98.29676674	0.888495078
2525297188	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pxmC	pxm	pxmC	930	0.530107527	12.6443418	0.677419355	35.45034642	0.680308296	33.16974596	0.49527239	73.90300231	K10946	methane/ammonia monooxygenase subunit C		blastx	0.416402701	88.71247113	0.843442784
2525294269	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pmoA1_1	pmo/amo	pmoA	744	0.576612903	39.37644342	0.802419355	95.84295612	0.749712665	71.73787529	0.537019452	94.71709007	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.457611878	99.5669746	0.926913863
2525296255	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pmoA1_2	pmo/amo	pmoA	744	0.576612903	39.37644342	0.802419355	95.84295612	0.749712665	71.73787529	0.537019452	94.71709007	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.457611878	99.5669746	0.926913863
2525294270	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pmoB1_1	pmo/amo	pmoB	1242	0.595008052	56.87066975	0.787439614	91.88799076	0.805671539	95.09237875	0.539439567	95.17898383	K10945	methane/ammonia monooxygenase subunit B		"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.451123583	99.39376443	0.913771523
2525296254	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	pmoB1_2	pmo/amo	pmoB	1242	0.594202899	55.8891455	0.785024155	91.13741339	0.802179338	94.42840647	0.542856297	95.9295612	K10945	methane/ammonia monooxygenase subunit B		"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.450805003	99.36489607	0.913126225
2525294493	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	mxaF	mxa	mxaF	1809	0.588723051	50.54849885	0.766169154	84.23787529	0.808859066	95.84295612	0.523837977	90.96420323	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.421594822	92.03233256	0.853959662
2525295022	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	xoxF	xox	xoxF	1854	0.581984898	44.34180139	0.754045307	77.74249423	0.803217414	94.71709007	0.556356715	97.43071594	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	blastn - xoxF	0.420728924	91.54157044	0.852205747
2525294496	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	mxaI	mxa	mxaI	285	0.571929825	35.56581986	0.726315789	61.08545035	0.812508632	96.47806005	0.54203843	95.72748268	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Sharp, C. E., Smirnova, A. V., Kalyuzhnaya, M. G., Bringel, F., Hirayama, H., Jetten, M. S., ... & den Camp, H. J. O. (2015). Draft genome sequence of the moderately halophilic methanotroph Methylohalobius crimeensis Strain 10Ki. Genome announcements, 3(3), e00644-15."	0.418080732	89.86720554	0.846841713
2525296480	Isolated	Ic	Ic	Methylohalobius_crimeensis_10Ki	Ic_Methylohalobius_crimeensis_10Ki	Methylohalobius_crimeensis_10Ki	hao	hao	hao	1602	0.593632959	55.25404157	0.747191011	73.87413395	0.806520753	95.23672055	0.557195238	97.51732102	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6		0.407312419	80.02309469	0.825030001
WP_040579091.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoC1_3	pmo/amo	pmoC	723	0.587828492	12.15741391	0.838174274	80.32326072	0.777245333	89.55258843	0.277888613	66.15132349	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		blastx	0.432976675	36.47224174	0.853206786
WP_016919336.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoC1_2	pmo/amo	pmoC	702	0.596866097	16.0224877	0.85042735	86.99929726	0.774814067	88.77957367	0.382542514	98.89903959	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		blastx	0.439907553	56.05528227	0.866864502
WP_040579162.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoC1_4	pmo/amo	pmoC	705	0.604255319	19.88756149	0.770212766	36.77676271	0.660451606	39.07238229	0.224935508	22.76879831	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		blastx	0.424035596	19.06769735	0.835587847
WP_040579226.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoC1_5	pmo/amo	pmoC	702	0.586894587	11.54837198	0.833333333	77.37174982	0.790690689	93.11314125	0.278694663	66.8072148	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		blastx	0.442165347	63.29351136	0.87131362
WP_016921575.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoC2	pmo/amo	pmoC	774	0.587855297	12.1808386	0.829457364	74.44366362	0.765089508	86.0154603	0.319666036	89.3886156	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.437550009	48.67650504	0.862218817
WP_016922174.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoC1_1	pmo/amo	pmoC	702	0.5997151	17.40454439	0.854700855	88.73272429	0.780493111	90.58327477	0.395158445	99.41438276	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"del Cerro, C., Garcêa, J. M., Rojas, A., Tortajada, M., Ram_, D., Gal_n, B., ... & Garcêa, J. L. (2012). Genome sequence of the methanotrophic poly-_-hydroxybutyrate producer Methylocystis parvus OBBP. Journal of bacteriology, 194(20), 5709-5710."	0.440453125	57.97610682	0.867939583
WP_051001170.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoA2	pmo/amo	pmoA	708	0.625706215	34.94963692	0.906779661	99.67205435	0.826679442	98.38369642	0.302596711	82.82970251	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.447386706	76.9735301	0.881602625
WP_026016563.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoA1_1	pmo/amo	pmoA	759	0.611330698	23.65893652	0.833992095	77.58257203	0.712332341	62.54392129	0.327187948	91.1923167	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		"del Cerro, C., Garcêa, J. M., Rojas, A., Tortajada, M., Ram_, D., Gal_n, B., ... & Garcêa, J. L. (2012). Genome sequence of the methanotrophic poly-_-hydroxybutyrate producer Methylocystis parvus OBBP. Journal of bacteriology, 194(20), 5709-5710."	0.449549031	82.03326306	0.885863617
WP_016921577.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoB2	pmo/amo	pmoB	1266	0.626382306	35.4415554	0.836492891	79.19887561	0.756697741	82.80627782	0.282927652	70.41461701	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.453258135	88.96697119	0.893172632
WP_026016564.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	pmoB1_1	pmo/amo	pmoB	1260	0.641269841	51.65144062	0.842857143	83.18107285	0.755590056	82.33778402	0.343902252	95.57273366	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		"del Cerro, C., Garcêa, J. M., Rojas, A., Tortajada, M., Ram_, D., Gal_n, B., ... & Garcêa, J. L. (2012). Genome sequence of the methanotrophic poly-_-hydroxybutyrate producer Methylocystis parvus OBBP. Journal of bacteriology, 194(20), 5709-5710."	0.45389939	90.0679316	0.894436265
WP_016921196.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	mxaF	mxa	mxaF	1875	0.617066667	27.33661279	0.8512	87.44436636	0.789926723	92.94916842	0.353048764	96.93136566	K14028	mdh1; methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]		"del Cerro, C., Garcêa, J. M., Rojas, A., Tortajada, M., Ram_, D., Gal_n, B., ... & Garcêa, J. L. (2012). Genome sequence of the methanotrophic poly-_-hydroxybutyrate producer Methylocystis parvus OBBP. Journal of bacteriology, 194(20), 5709-5710."	0.441681704	62.14570157	0.870360572
WP_016921199.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	mxaI	mxa	mxaI	291	0.587628866	12.06371516	0.793814433	49.87116421	0.758222873	83.41531975	0.358429699	97.49355821	K14029	mdh2; methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]		"del Cerro, C., Garcêa, J. M., Rojas, A., Tortajada, M., Ram_, D., Gal_n, B., ... & Garcêa, J. L. (2012). Genome sequence of the methanotrophic poly-_-hydroxybutyrate producer Methylocystis parvus OBBP. Journal of bacteriology, 194(20), 5709-5710."	0.437602116	48.81705317	0.862321498
WP_016919490.1	Isolated	IIa	IIa	Methylocystis_parvus_OBBP	IIa_Methylocystis_parvus_OBBP	Methylocystis_parvus_OBBP	hao	hao	hao	1710	0.619883041	29.7962052	0.821052632	68.56406653	0.775807257	89.06066995	0.312312022	87.23354416	K10535	hao; hydroxylamine dehydrogenase [EC:1.7.2.6]			0.446334546	74.06886859	0.87952928
2517401456	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoC1_3	pmo/amo	pmoC	765	0.586928105	17.7035913	0.803921569	78.47749115	0.733227767	79.08447142	0.34930325	61.35558928	K10946	methane/ammonia monooxygenase subunit C		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.443938961	59.48406677	0.822333991
2517402628	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoC1_1	pmo/amo	pmoC	771	0.587548638	18.08295397	0.793774319	71.34547294	0.732167196	78.4522003	0.417479074	96.61102681	K10946	methane/ammonia monooxygenase subunit C		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.438613751	45.29590288	0.812469794
2517403201	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoC1_4	pmo/amo	pmoC	771	0.586251621	17.19777441	0.789883268	68.31057157	0.728495419	77.18765807	0.414973245	96.05462822	K10946	methane/ammonia monooxygenase subunit C		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.437673999	42.86798179	0.810729037
2517403998	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoC1_2	pmo/amo	pmoC	771	0.587548638	18.08295397	0.793774319	71.34547294	0.732167196	78.4522003	0.417479074	96.61102681	K10946	methane/ammonia monooxygenase subunit C		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.438613751	45.29590288	0.812469794
2517404225	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoC1_5	pmo/amo	pmoC	774	0.563307494	8.194233687	0.686046512	16.9701568	0.616088885	23.9251391	0.28754668	13.37885685	K10946	methane/ammonia monooxygenase subunit C		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.416834111	9.863429439	0.772126099
2517404865	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pxmC	pxm	pxmC	777	0.550836551	5.639858371	0.725868726	30.12139605	0.610704841	22.58472433	0.349258392	61.22913505	K10946	methane/ammonia monooxygenase subunit C		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.42102606	13.27769347	0.77989109
2517402629	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoA1_1	pmo/amo	pmoA	759	0.600790514	26.15073343	0.818181818	86.92463328	0.711779526	67.72888214	0.395179354	91.02175013	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.44206006	54.60293374	0.818853593
2517403997	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoA1_2	pmo/amo	pmoA	759	0.600790514	26.15073343	0.818181818	86.92463328	0.711779526	67.72888214	0.395179354	91.02175013	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.44206006	54.60293374	0.818853593
2517404867	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pxmA	pxm	pxmA	753	0.547144754	5.083459788	0.701195219	20.46029337	0.600878837	20.25796662	0.319717118	34.37025797	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.421742597	13.96054628	0.781218373
2517402630	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoB1_1	pmo/amo	pmoB	1263	0.634204276	56.87910976	0.809976247	82.39757208	0.729575755	77.69347496	0.393646314	90.36418816	K10945	methane/ammonia monooxygenase subunit B		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.457248968	86.24178048	0.846988891
2517403996	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pmoB1_2	pmo/amo	pmoB	1263	0.634204276	56.87910976	0.809976247	82.39757208	0.729575755	77.69347496	0.393646314	90.36418816	K10945	methane/ammonia monooxygenase subunit B		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.457248968	86.24178048	0.846988891
2517404866	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	pxmB	pxm	pxmB	1236	0.593851133	21.2696004	0.716019417	25.69549823	0.615328305	23.72281234	0.324203785	38.08801214	K10945	methane/ammonia monooxygenase subunit B		"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.435171505	37.07637835	0.806093521
2517402041	Isolated	IIa	IIa	Methylocystis_rosea_SV97	IIa_Methylocystis_rosea_SV97	Methylocystis_rosea_SV97	mxaF	mxa	mxaF	1875	0.608533333	32.09408194	0.8368	93.72787051	0.780508858	94.23368741	0.414106077	95.85230147	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Wartiainen, I., Hestnes, A. G., McDonald, I. R., & Svenning, M. M. (2006). Methylocystis rosea sp. nov., a novel methanotrophic bacterium from Arctic wetland soil, Svalbard, Norway (78 N). International journal of systematic and evolutionary microbiology, 56(3), 541-547."	0.456705922	85.50834598	0.845982975
